#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:hcv" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:hcv" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:hcv" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:hcv" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:hcv" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.hcv" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:hcv" jeffreys="true" parameter="@bPopSizes.t:hcv" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="FrequenciesPrior.s:hcv" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:hcv" name="distribution">
#            <parameter id="kappa.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@hcv" id="treeLikelihood.hcv" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:hcv">
#            <siteModel id="SiteModel.s:hcv" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:hcv" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:hcv" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:hcv" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:hcv" kappa="@kappa.s:hcv" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:hcv" id="estimatedFreqs.s:hcv" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:hcv" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:hcv" name="clock.rate" spec="beast.core.parameter.RealParameter">7.9E-4</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
2730000	-7227.409084601971	-6760.99166343607	-466.41742116590115	-6760.99166343607	232.71806074141463	7.449161013963467	-431.61267206575883	9543.940681920447	648.9755784102282	72.93648038983558	150.0060076826457	9	24	25	4	0.19839620668317043	0.33937170350914253	0.2037410495938636	0.25849104021382424
2733000	-7253.909431279466	-6776.555997130062	-477.3534341494039	-6776.555997130062	297.04203145044977	7.449161013963467	-442.2795613152273	9084.0936968927	688.2945330011388	287.03584992669136	196.1330564897972	8	20	23	11	0.19839620668317043	0.33937170350914253	0.2037410495938636	0.25849104021382424
2736000	-7228.8567786924295	-6764.527453536276	-464.32932515615386	-6764.527453536276	228.303038434824	7.449161013963467	-429.30078538655306	7111.688705587571	1129.326840462619	120.77185488996047	208.3483490005686	8	21	24	9	0.19839620668317043	0.32368893265090337	0.18531686226804384	0.29259799839788314
2739000	-7254.691995542657	-6782.824598208006	-471.8673973346515	-6782.824598208006	242.17893823533134	7.5766908094654255	-437.6919019301738	6193.908368088418	1064.4813443026867	146.1752104772313	138.16693137539755	8	20	15	19	0.19839620668317043	0.32744917462746537	0.18531686226804384	0.28883775642132115
2742000	-7245.913574774389	-6771.8116405806695	-474.10193419372	-6771.8116405806695	233.93571761682207	8.232666567015695	-441.07154091512746	5871.1522462931425	499.1372612133127	113.41568338677595	87.95147208386317	13	24	24	1	0.18855835156058773	0.32744917462746537	0.19515471739062654	0.28883775642132115
2745000	-7232.559626236162	-6768.094010802804	-464.4656154333575	-6768.094010802804	264.8046229097122	8.232666567015695	-430.183854618964	8818.049011511966	218.91955355701634	256.73778816983486	86.05621536623529	9	40	11	2	0.20487272480163796	0.32744917462746537	0.19515471739062654	0.2725233831802709
2748000	-7235.004879059792	-6765.751095653583	-469.25378340620875	-6765.751095653583	254.02576635109756	7.507459379259274	-435.1317817678833	7542.529061539765	478.15660137521263	148.92619404253395	183.01523161709295	11	20	30	1	0.200471544770909	0.32744917462746537	0.1995558974213555	0.2725233831802709
2751000	-7240.466235201227	-6769.650746545496	-470.8154886557309	-6769.650746545496	239.4513759092992	7.507459379259274	-435.94763576445223	10497.849645590071	712.3563969968294	99.98364462034371	147.972664611102	12	17	27	6	0.200471544770909	0.32744917462746537	0.1995558974213555	0.2725233831802709
2754000	-7236.323412066486	-6765.761156305734	-470.56225576075076	-6765.761156305734	263.66315153289185	7.507459379259274	-435.4774391952437	8372.532239263568	1601.1042233345945	139.22194620540535	130.65341416202602	11	12	28	11	0.19607710278556242	0.3051028746603194	0.22629663937384803	0.2725233831802709
2757000	-7231.001493719841	-6772.713632257781	-458.28786146205994	-6772.713632257781	273.705759701898	7.507459379259274	-424.15755313754994	5270.104634397028	1040.6622061316662	94.55226202088028	162.38168148997357	10	13	33	6	0.19607710278556242	0.3051028746603194	0.22629663937384803	0.2725233831802709
2760000	-7237.346778800684	-6770.427647948632	-466.9191308520518	-6770.427647948632	256.55112979584015	7.400507297672828	-432.25695143057584	6088.737567128746	534.4370413987892	120.14060508553891	286.74138977587546	10	15	32	5	0.18844551429176126	0.3105562948801951	0.22629663937384803	0.2747015514541964
2763000	-7244.217966115202	-6775.307094474462	-468.9108716407401	-6775.307094474462	217.94278777349433	7.400507297672828	-434.7705018301607	8660.16268911368	479.48312520780365	203.7364005864424	116.73263316958145	11	15	33	3	0.18902919897022982	0.3105562948801951	0.20389911347721215	0.2965153926723637
2766000	-7251.378785639412	-6776.331027577664	-475.0477580617485	-6776.331027577664	236.24942140847307	8.000725778103499	-441.00106071047526	5063.6318005724015	650.1098116441412	168.09522867051717	235.98139069582479	13	11	32	6	0.18902919897022982	0.3105562948801951	0.20389911347721215	0.2965153926723637
2769000	-7246.545613271398	-6772.187196650793	-474.3584166206048	-6772.187196650793	262.53569308136446	8.000725778103499	-439.0719686494791	12269.768300010106	723.373975091726	186.7133467586999	136.59020972320673	8	21	30	3	0.18902919897022982	0.3105562948801951	0.20679660442012962	0.29361790172944624
2772000	-7243.62719837096	-6773.533447866557	-470.09375050440303	-6773.533447866557	259.8188797956069	6.71297282210548	-436.152813492685	6898.323725494754	615.6023954953937	324.87854370085415	42.94219999793589	7	21	31	3	0.18902919897022982	0.31923321595618886	0.20679660442012962	0.28494098065345247
2775000	-7246.022204903866	-6777.596483343389	-468.4257215604762	-6777.596483343389	219.0819761376225	6.71297282210548	-432.55136556941653	15216.878041512557	1975.2028900635814	147.96829403678535	76.38668842490935	9	8	44	1	0.19192509627537765	0.31923321595618886	0.2039007071149818	0.28494098065345247
2778000	-7245.962716548248	-6778.816903183427	-467.1458133648214	-6778.816903183427	258.3403559450418	6.71297282210548	-434.5495864352999	5169.140791863899	423.264966077234	203.33930980298436	53.37289225152859	9	8	43	2	0.19192509627537765	0.31923321595618886	0.2039007071149818	0.28494098065345247
2781000	-7243.564226414991	-6773.3757947712	-470.18843164379103	-6773.3757947712	244.96877472833197	8.425920375606614	-435.5401719922289	10849.873780480568	603.1109256016753	202.18709800443216	56.484532231287936	9	10	40	3	0.19192509627537765	0.31923321595618886	0.2039007071149818	0.28494098065345247
2784000	-7232.856054136453	-6763.721236928646	-469.1348172078074	-6763.721236928646	235.72725961710367	8.425920375606614	-432.8583391017176	18282.565772202182	1911.7201745384687	175.9962325398569	7.615494147919648	8	9	43	2	0.19192509627537765	0.31923321595618886	0.2039007071149818	0.28494098065345247
2787000	-7225.0074082205	-6760.008737852877	-464.9986703676229	-6760.008737852877	253.74954138627774	6.963301570816301	-431.7793613690506	5901.727086533367	763.5138776361454	160.4768056771965	69.29280166263106	10	10	40	2	0.19769022099596756	0.313468091235599	0.2039007071149818	0.28494098065345247
2790000	-7237.514700189807	-6767.392797734706	-470.1219024551014	-6767.392797734706	240.5570006075001	6.963301570816301	-436.2461708216245	7582.7357748906	909.6721202768813	166.8689807445961	68.23168094204742	10	14	36	2	0.19769022099596756	0.3263636867801957	0.1835674454161581	0.29237864680767944
2793000	-7245.2838434794985	-6774.155610211015	-471.1282332684836	-6774.155610211015	237.39059686538437	6.963301570816301	-436.13094208870876	12141.047187539305	785.8901687099847	218.31847295603043	93.31273788416152	11	6	42	3	0.19769022099596756	0.31074079224483797	0.22056860761806368	0.2710003791411316
2796000	-7230.98649713329	-6762.727926362618	-468.25857077067207	-6762.727926362618	218.44534444692488	8.082317816776266	-433.23669271644064	7893.911511845386	1212.2287312721803	217.68504173305283	140.63562057672954	9	10	40	3	0.21254330651836492	0.31074079224483797	0.20488225253043912	0.27183364870635884
2799000	-7233.150661103959	-6761.799057790025	-471.3516033139343	-6761.799057790025	248.1840957541614	8.082317816776266	-437.67868463438555	3689.160196143259	1575.4428217275106	205.2283826693553	80.27572011639857	15	1	43	3	0.21254330651836492	0.3148566961621118	0.20488225253043912	0.267717744789085
2802000	-7232.091153810413	-6772.32217076853	-459.76898304188273	-6772.32217076853	261.9991609705874	8.082317816776266	-422.4024539611688	9531.368169587488	1195.1171728321751	138.34715653911874	439.003132845637	9	7	42	4	0.17905099946634495	0.34834900321413176	0.20488225253043912	0.267717744789085
2805000	-7242.747079337917	-6786.192964815555	-456.5541145223625	-6786.192964815555	259.1463833875024	7.64087442154287	-422.5001745080353	6194.30526938023	588.8024832192833	149.69442092566334	200.25967945384775	9	14	35	4	0.17905099946634495	0.34834900321413176	0.20488225253043912	0.267717744789085
2808000	-7229.931205205323	-6762.990502706161	-466.9407024991619	-6762.990502706161	255.96434262593525	7.64087442154287	-432.10564026686166	7887.131674530428	903.518438696232	94.51203576895234	169.88550016905117	10	11	37	4	0.17905099946634495	0.34834900321413176	0.20488225253043912	0.267717744789085
2811000	-7234.765823033851	-6767.893118124305	-466.8727049095456	-6767.893118124305	239.46246756660707	7.556243624659145	-431.6166278832238	8436.019886535403	2848.735899253124	156.18396196858092	43.48648575901138	12	9	39	2	0.22155885429671163	0.3058411483837651	0.20488225253043912	0.267717744789085
2814000	-7233.759464543643	-6763.76179922582	-469.99766531782285	-6763.76179922582	244.09586504978736	7.4868650015975	-436.0370461822306	5241.837751938128	1438.6866298909342	161.5538557861652	97.7370574854225	8	11	42	1	0.22155885429671163	0.3058411483837651	0.20488225253043912	0.267717744789085
2817000	-7231.096354201675	-6768.250592056717	-462.8457621449578	-6768.250592056717	223.947106996762	7.4868650015975	-428.82429083364144	8954.02030736288	1028.020140653033	152.15639373747084	17.48774854263651	10	10	39	3	0.20273410493366492	0.32466589774681176	0.20488225253043912	0.267717744789085
2820000	-7221.602519134499	-6761.28543581521	-460.31708331928905	-6761.28543581521	231.68305373416868	7.4868650015975	-426.2516788321955	4840.602300171829	2504.600767439698	169.6069810988071	11.467154770789929	13	3	43	3	0.20273410493366492	0.32466589774681176	0.20488225253043912	0.267717744789085
2823000	-7226.576686407541	-6765.190186300526	-461.38650010701565	-6765.190186300526	228.34738559721816	7.4868650015975	-427.24577712896047	3220.813808344887	3249.45342320752	124.91563962425242	67.58258683300136	14	2	45	1	0.21318870145469745	0.32970637102413386	0.1897614983938034	0.2673434291273661
2826000	-7238.698065289744	-6772.501179459443	-466.1968858303007	-6772.501179459443	259.6866275626732	7.8065819048285565	-431.6018697972302	3845.8294560785334	2776.778454908436	150.04860157110915	122.47950007811451	9	8	34	11	0.19707945438991598	0.3305985809161415	0.20497853556657722	0.2673434291273661
2829000	-7233.225190225813	-6767.889911926438	-465.3352782993751	-6767.889911926438	238.5187863292192	7.8065819048285565	-430.4889921613133	8700.233785246328	1451.2421282216606	148.79681068610157	89.09777656074874	8	10	43	1	0.19379614163187797	0.3305985809161415	0.19648893654066166	0.27911634091131965
2832000	-7236.929250679163	-6763.519109909214	-473.41014076994816	-6763.519109909214	258.3223577130794	7.8065819048285565	-437.9722403019751	6260.13436182304	2214.8317712129247	168.09548317591077	192.23950535810005	10	10	36	6	0.19379614163187797	0.3305985809161415	0.19648893654066166	0.27911634091131965
2835000	-7247.955161851173	-6786.6665557960705	-461.28860605510255	-6786.6665557960705	223.37759204245106	7.8065819048285565	-424.7118112984402	7041.527118970514	2735.7388323288797	121.61567973430996	262.2577402513276	11	7	39	5	0.19379614163187797	0.33689739892361326	0.19648893654066166	0.2728175229038479
2838000	-7217.26808716571	-6773.736718220622	-443.5313689450887	-6773.736718220622	256.19288602484437	7.000143160996818	-411.31456943692297	6255.752646107323	156.80352809262146	125.91027280828293	80.75034720928299	13	8	38	3	0.19379614163187797	0.33689739892361326	0.19648893654066166	0.2728175229038479
2841000	-7213.942801076289	-6770.355350590608	-443.5874504856799	-6770.355350590608	251.8300268515286	7.890883101113101	-411.3032634870249	4943.404044787529	48.66531766202282	137.80707076331217	6.7452118698571075	13	8	39	2	0.19379614163187797	0.3179162631874616	0.19648893654066166	0.2917986586399996
2844000	-7216.653885100858	-6774.149545412722	-442.50433968813616	-6774.149545412722	239.98599007422374	7.890883101113101	-409.0516444721405	8451.864981119841	45.55015464463401	134.31454186282608	16.665769711369236	13	7	40	2	0.19379614163187797	0.3179162631874616	0.19648893654066166	0.2917986586399996
2847000	-7233.390193188761	-6773.7834368744225	-459.606756314339	-6773.7834368744225	222.47983930585707	8.06930404587149	-425.0431199363506	5119.505141019589	1915.7341514669176	129.4220638681746	130.7577693975026	12	4	41	5	0.19722712827608047	0.32871614094120105	0.18335257800721214	0.29070415277550715
2850000	-7229.345041162049	-6767.2389661084235	-462.1060750536258	-6767.2389661084235	231.46034059642702	8.06930404587149	-427.404409557894	6754.201377825511	2141.899993577178	161.8343210930001	49.86633444640634	9	8	44	1	0.19722712827608047	0.3260570989006067	0.18335257800721214	0.2933631948161015
2853000	-7238.695591866086	-6776.929094414418	-461.7664974516685	-6776.929094414418	222.6492725594026	8.06930404587149	-426.36996974993804	7091.690004876848	1053.1976918548025	144.38352913600016	265.1623762747032	12	5	41	4	0.19722712827608047	0.31810106058267074	0.18335257800721214	0.30131923313403747
2856000	-7234.74015566234	-6770.893522978874	-463.84663268346554	-6770.893522978874	257.44359255480725	8.06930404587149	-429.3462379047095	6251.233492417766	1178.38060401654	232.71506283558435	116.96964454076463	8	9	32	13	0.19722712827608047	0.29720639510323427	0.20424724348664863	0.30131923313403747
2859000	-7246.137537295015	-6770.485493191044	-475.6520441039709	-6770.485493191044	237.6620518227127	6.857172099261677	-441.7922067767761	4636.9558793188	1818.2940017182382	205.09720471078816	61.69183388197883	14	7	39	2	0.18191675229374948	0.3060831503422684	0.21955761946897961	0.2924424778950033
2862000	-7253.687774693652	-6777.92046528621	-475.76730940744153	-6777.92046528621	244.00658050090013	7.459613996950709	-440.8438974847166	5275.367658426178	1958.0668545380538	303.3693104973529	146.630226331543	12	4	33	13	0.18191675229374948	0.3060831503422684	0.21955761946897961	0.2924424778950033
2865000	-7242.577828719432	-6771.033200749642	-471.5446279697896	-6771.033200749642	240.0116466387738	7.6847766411658425	-435.96776311359383	7071.985794512864	1140.7875004225987	575.9713021096074	149.98819793967982	9	3	19	31	0.18191675229374948	0.3060831503422684	0.21955761946897961	0.2924424778950033
2868000	-7237.383067490139	-6758.895276468102	-478.48779102203713	-6758.895276468102	253.98095453060455	7.570026746106951	-441.7610807421573	8594.420338969996	3650.0693913577347	379.9638976736715	165.52892854858143	8	5	25	24	0.18191675229374948	0.3222511605282928	0.20338960928295524	0.2924424778950033
2871000	-7240.935799401544	-6766.179074384226	-474.7567250173176	-6766.179074384226	255.6475937750754	7.3142338248092456	-437.33101649933803	7828.792741172284	5897.233435770942	446.31287852276023	195.01285177604166	11	1	13	37	0.18191675229374948	0.3222511605282928	0.2072974800925478	0.2885346070854108
2874000	-7272.427508375837	-6785.785674891815	-486.64183348402224	-6785.785674891815	246.69225991092034	7.278432688023475	-446.657160309366	9019.103796995087	1718.7072829841893	4000.4237010670267	285.76201290447136	5	1	7	49	0.18191675229374948	0.3222511605282928	0.2072974800925478	0.2885346070854108
2877000	-7245.633390312629	-6771.726144414141	-473.9072458984872	-6771.726144414141	266.0276725715872	8.036634831225554	-436.67194522192824	7371.812994804855	3325.3762277110495	857.344448345506	214.5547657274285	7	7	3	45	0.18600214119800507	0.3222511605282928	0.20321209118829223	0.2885346070854108
2880000	-7255.333821684606	-6771.336200448119	-483.9976212364877	-6771.336200448119	247.98260258710084	6.231395783721271	-445.686702536158	3766.843042817446	6300.418448995635	2325.097622604247	254.57271779809093	2	5	9	46	0.18600214119800507	0.3222511605282928	0.20321209118829223	0.2885346070854108
2883000	-7250.2000917497835	-6772.240887506586	-477.9592042431978	-6772.240887506586	264.0480006232603	7.3573282583412976	-438.70209170775445	15591.190340252795	7563.008358652729	74.43833957872354	205.24429427985186	5	9	1	47	0.18600214119800507	0.3249899548665133	0.2004732968500717	0.2885346070854108
2886000	-7232.892729244929	-6756.849660863497	-476.0430683814322	-6756.849660863497	234.13152205312673	7.3573282583412976	-438.05757522686235	7638.5601665534	3067.200071738021	1834.3456047947375	194.3969929572358	7	6	4	45	0.20876903773002642	0.3249899548665133	0.2004732968500717	0.26576771055338944
2889000	-7237.141286592174	-6763.5162744169165	-473.62501217525704	-6763.5162744169165	235.45188556862263	7.721290705188903	-439.3788750993545	5942.608060811676	889.1854242663234	205.81663157147153	171.46846259018454	11	9	14	28	0.20368034935540202	0.33007864324113767	0.2004732968500717	0.26576771055338944
2892000	-7245.903516789363	-6763.055270186775	-482.84824660258784	-6763.055270186775	236.44311154399904	7.721290705188903	-449.22130630888233	5293.609374786013	471.767527191221	170.184585953876	204.2844500611563	9	25	24	4	0.20368034935540202	0.33007864324113767	0.2004732968500717	0.26576771055338944
2895000	-7237.866294432771	-6760.265315787184	-477.600978645587	-6760.265315787184	239.53232647461382	7.721290705188903	-444.3138504692723	4589.92163085004	1072.1046618690912	133.42142579613852	88.07723117436106	9	22	29	2	0.20368034935540202	0.33007864324113767	0.2004732968500717	0.26576771055338944
2898000	-7239.82057225751	-6767.777013113216	-472.04355914429505	-6767.777013113216	234.477225289366	7.721290705188903	-437.92922433861935	5557.714570301262	615.9174490029272	88.26470042682202	192.06735595792182	8	27	18	9	0.21041542052667989	0.3284030751326972	0.19541379378723436	0.26576771055338944
2901000	-7248.492953949835	-6775.020978416557	-473.47197553327766	-6775.020978416557	242.15812320542128	7.721290705188903	-439.93395916443416	6288.27118082011	779.1071595583901	129.84142933010338	90.27712396951172	10	23	27	2	0.21041542052667989	0.3284030751326972	0.19541379378723436	0.26576771055338944
2904000	-7240.638665185733	-6783.020327936934	-457.6183372487985	-6783.020327936934	246.5284944773767	7.721290705188903	-424.4514037357806	8840.99920639567	452.85581273080123	111.22970441365153	37.126303930310506	9	21	31	1	0.21041542052667989	0.3284030751326972	0.19541379378723436	0.26576771055338944
2907000	-7247.179501540342	-6781.232393642658	-465.9471078976838	-6781.232393642658	256.1635171420286	7.721290705188903	-431.12088253239574	9714.34946854253	523.2254928430106	129.21503581352647	194.64508223397468	8	15	34	5	0.21041542052667989	0.3284030751326972	0.19541379378723436	0.26576771055338944
2910000	-7255.289740621796	-6771.816506135432	-483.47323448636405	-6771.816506135432	267.7548892018156	7.721290705188903	-447.87311866906884	13267.94831183809	679.8505159420041	205.38946673047164	180.5252704713243	10	17	19	16	0.2050202815600021	0.3284030751326972	0.19541379378723436	0.27116284952006725
2913000	-7245.777669195019	-6768.402003396326	-477.37566579869343	-6768.402003396326	254.8993835279328	7.721290705188903	-442.2237064204196	8636.006460067714	909.430174100223	215.50604857746296	207.24252853673573	8	16	23	15	0.21099138942986678	0.3284030751326972	0.19541379378723436	0.26519174165020254
